timestamp_utc,symbol,open,high,low,close,volume,session
1784167200,EURUSD,1.14668,1.14686,1.14664,1.14686,1335.0,asia
1784168100,EURUSD,1.14686,1.14695,1.14674,1.14691,1593.0,asia
1784169000,EURUSD,1.14691,1.14705,1.14683,1.14704,1370.0,asia
1784169900,EURUSD,1.14704,1.14706,1.14689,1.14696,1982.0,asia
1784170800,EURUSD,1.14697,1.14739,1.14691,1.14738,3857.0,asia
1784171700,EURUSD,1.14738,1.14738,1.147,1.14718,3523.0,asia
1784172600,EURUSD,1.14718,1.14722,1.14679,1.14697,3334.0,asia
1784173500,EURUSD,1.14697,1.14745,1.1467100000000001,1.14736,5020.0,asia
1784174400,EURUSD,1.14736,1.14739,1.14704,1.14727,3786.0,asia
1784175300,EURUSD,1.14727,1.14729,1.14685,1.14694,4481.0,asia
1784176200,EURUSD,1.14694,1.14705,1.14651,1.14668,4283.0,asia
1784177100,EURUSD,1.14668,1.1467100000000001,1.14649,1.14658,3725.0,asia
1784178000,EURUSD,1.14658,1.14658,1.14603,1.14606,3420.0,asia
1784178900,EURUSD,1.14606,1.14646,1.146,1.14642,2912.0,asia
1784179800,EURUSD,1.14642,1.1465,1.14619,1.14631,3424.0,asia
1784180700,EURUSD,1.14631,1.1464699999999999,1.14615,1.14646,2447.0,asia
1784181600,EURUSD,1.14646,1.14668,1.14633,1.14657,2905.0,asia
1784182500,EURUSD,1.14657,1.14682,1.14656,1.14679,2441.0,asia
1784183400,EURUSD,1.14679,1.14687,1.1467,1.1467100000000001,2420.0,asia
1784184300,EURUSD,1.1467100000000001,1.14674,1.14654,1.14664,2434.0,asia
1784185200,EURUSD,1.14664,1.14666,1.1463700000000001,1.1465,2466.0,asia
1784186100,EURUSD,1.1465,1.1465,1.1463,1.14631,2375.0,asia
1784187000,EURUSD,1.14631,1.1467100000000001,1.1463,1.14659,2529.0,asia
1784187900,EURUSD,1.14659,1.14666,1.1465,1.14661,2649.0,asia
1784188800,EURUSD,1.14661,1.14673,1.14656,1.14672,2753.0,london
1784189700,EURUSD,1.14672,1.14683,1.14661,1.14666,2995.0,london
1784190600,EURUSD,1.14666,1.14687,1.1466,1.1467,4363.0,london
1784191500,EURUSD,1.1467,1.1467100000000001,1.14621,1.14632,4072.0,london
1784192400,EURUSD,1.14633,1.14692,1.14632,1.14692,5427.0,london
1784193300,EURUSD,1.14689,1.1469,1.14657,1.1468099999999999,4158.0,london
1784194200,EURUSD,1.1468099999999999,1.1468099999999999,1.14649,1.14666,4720.0,london
1784195100,EURUSD,1.14666,1.14709,1.14662,1.14684,4544.0,london
1784196000,EURUSD,1.14684,1.14701,1.14665,1.1468099999999999,5258.0,london
1784196900,EURUSD,1.1468099999999999,1.14721,1.14677,1.14691,4847.0,london
1784197800,EURUSD,1.1469,1.14719,1.14672,1.14713,4320.0,london
1784198700,EURUSD,1.14713,1.14762,1.14686,1.14691,5130.0,london
1784199600,EURUSD,1.14692,1.14718,1.14634,1.14642,5595.0,london
1784200500,EURUSD,1.14642,1.14662,1.14624,1.14648,5454.0,london
1784201400,EURUSD,1.14648,1.14683,1.14648,1.1467100000000001,4753.0,london
1784202300,EURUSD,1.1467100000000001,1.14674,1.14627,1.14658,4547.0,london
1784203200,EURUSD,1.14658,1.14658,1.14626,1.14651,4574.0,london
1784204100,EURUSD,1.14651,1.14668,1.14629,1.14633,4114.0,london
1784205000,EURUSD,1.14633,1.14653,1.14605,1.14651,4639.0,london
1784205900,EURUSD,1.14651,1.14682,1.1465,1.14661,3635.0,london
1784206800,EURUSD,1.14661,1.14662,1.14642,1.14656,4452.0,newyork
1784207700,EURUSD,1.14656,1.14683,1.14649,1.14652,3577.0,newyork
1784208600,EURUSD,1.14652,1.14654,1.1461999999999999,1.14645,4461.0,newyork
1784209500,EURUSD,1.14645,1.14662,1.14593,1.14598,4317.0,newyork
1784210400,EURUSD,1.14596,1.14622,1.14587,1.14603,4265.0,newyork
1784211300,EURUSD,1.14603,1.14631,1.14581,1.14601,4559.0,newyork
1784212200,EURUSD,1.14601,1.14664,1.146,1.14645,4757.0,newyork
1784213100,EURUSD,1.14645,1.14688,1.14564,1.14684,6021.0,newyork
1784214000,EURUSD,1.14684,1.14706,1.14635,1.14645,6050.0,newyork
1784214900,EURUSD,1.1464699999999999,1.14652,1.14598,1.14633,5589.0,newyork
1784215800,EURUSD,1.14633,1.14651,1.14511,1.1452499999999999,6566.0,newyork
1784216700,EURUSD,1.1452499999999999,1.1455899999999999,1.14468,1.14474,6640.0,newyork
1784217600,EURUSD,1.14476,1.14535,1.14443,1.14533,6757.0,newyork
1784218500,EURUSD,1.14533,1.14583,1.14507,1.14581,5887.0,newyork
1784219400,EURUSD,1.14581,1.14591,1.14532,1.14534,7378.0,newyork
1784220300,EURUSD,1.14534,1.1456,1.14494,1.14496,7102.0,newyork
1784221200,EURUSD,1.14496,1.14539,1.14449,1.14481,6751.0,newyork
1784222100,EURUSD,1.14481,1.14523,1.14468,1.14492,6508.0,newyork
1784223000,EURUSD,1.14492,1.14521,1.14423,1.14446,6437.0,newyork
1784223900,EURUSD,1.14448,1.14461,1.14399,1.14428,7012.0,newyork
1784224800,EURUSD,1.14428,1.1443,1.14364,1.14418,6591.0,newyork
1784225700,EURUSD,1.14418,1.14439,1.14398,1.14404,6106.0,newyork
1784226600,EURUSD,1.14404,1.14467,1.144,1.1446399999999999,5548.0,newyork
1784227500,EURUSD,1.1446399999999999,1.14496,1.1445400000000001,1.14469,4865.0,newyork
1784228400,EURUSD,1.14469,1.1447,1.14407,1.14419,4670.0,newyork
1784229300,EURUSD,1.14419,1.14429,1.14354,1.1436,5516.0,newyork
1784230200,EURUSD,1.1436,1.14385,1.14345,1.14369,4546.0,newyork
1784231100,EURUSD,1.14369,1.1438,1.1434,1.14346,4341.0,newyork
